id,label
0,108
1,108
2,108
3,108
4,108
5,108
6,109
7,109
8,110
9,110
10,110
11,58
12,58
13,58
14,58
15,58
16,58
17,58
18,58
19,58
20,58
21,59
22,59
23,24
24,25
25,26
26,78
27,78
28,78
29,79
30,79
31,79
32,79
33,79
34,80
35,80
36,19
37,19
38,19
39,29
40,29
41,29
42,29
43,29
44,29
45,29
46,29
47,29
48,102
49,102
50,102
51,102
52,103
53,103
54,103
55,103
56,103
57,104
58,104
59,24
60,25
61,26
62,57
63,57
64,57
65,58
66,58
67,58
68,58
69,59
70,59
71,59
72,51
73,51
74,51
75,52
76,52
77,52
78,52
79,52
80,52
81,52
82,52
83,53
84,53
85,67
86,132
87,132
88,132
89,132
90,133
91,133
92,133
93,133
94,134
95,134
96,24
97,24
98,25
99,26
100,123
101,124
102,124
103,125
104,125
105,48
106,48
107,48
108,21
109,49
110,22
111,22
112,22
113,22
114,22
115,23
116,23
117,84
118,84
119,86
120,72
121,72
122,72
123,73
124,73
125,73
126,74
127,74
128,24
129,25
130,26
131,75
132,75
133,76
134,77
135,77
136,77
137,77
138,77
139,77
140,77
141,54
142,54
143,54
144,54
145,55
146,55
147,55
148,55
149,55
150,55
151,55
152,55
153,56
154,56
155,56
156,105
157,105
158,105
159,106
160,106
161,106
162,106
163,106
164,106
165,107
166,107
167,107
168,24
169,25
170,26
171,84
172,85
173,85
174,85
175,85
176,86
177,86
178,18
179,27
180,15
181,15
182,15
183,28
184,28
185,28
186,28
187,28
188,29
189,29
190,29
191,29
192,29
193,29
194,29
195,29
196,57
197,57
198,57
199,57
200,57
201,58
202,104
203,134
204,24
205,66
206,67
207,26
208,84
209,84
210,85
211,85
212,85
213,85
214,85
215,85
216,86
217,42
218,43
219,44
220,44
221,66
222,48
223,48
224,49
225,49
226,49
227,68
228,68
229,68
230,57
231,57
232,57
233,58
234,58
235,58
236,58
237,59
238,59
239,59
240,51
241,51
242,52
243,52
244,52
245,52
246,52
247,52
248,52
249,53
250,66
251,67
252,67
253,68
254,84
255,85
256,85
257,85
258,85
259,85
260,85
261,86
262,46
263,48
264,48
265,49
266,49
267,52
268,100
269,100
270,100
271,100
272,100
273,101
274,123
275,124
276,124
277,125
278,125
279,125
280,125
281,129
282,129
283,129
284,129
285,130
286,130
287,130
288,130
289,130
290,130
291,130
292,130
293,131
294,131
295,131
296,131
297,131
298,121
299,121
300,121
301,121
302,121
303,121
304,121
305,121
306,122
307,132
308,132
309,132
310,132
311,133
312,133
313,133
314,134
315,134
316,134
317,18
318,18
319,18
320,19
321,19
322,19
323,19
324,20
325,20
326,20
327,81
328,82
329,82
330,86
331,45
332,83
333,83
334,24
335,25
336,26
337,84
338,84
339,85
340,85
341,85
342,86
343,86
344,54
345,54
346,54
347,55
348,55
349,55
350,55
351,55
352,55
353,56
354,56
355,56
356,56
357,39
358,39
359,39
360,39
361,73
362,40
363,41
364,41
365,41
366,41
367,51
368,51
369,51
370,52
371,52
372,52
373,52
374,52
375,52
376,52
377,52
378,24
379,25
380,123
381,123
382,124
383,124
384,125
385,125
386,125
387,125
388,84
389,84
390,85
391,85
392,86
393,86
394,18
395,18
396,18
397,19
398,19
399,19
400,19
401,19
402,19
403,19
404,19
405,19
406,19
407,19
408,19
409,19
410,31
411,31
412,31
413,32
414,32
415,32
416,79
417,32
418,32
419,80
420,80
421,80
422,53
423,26
424,26
425,26
426,26
427,111
428,72
429,72
430,72
431,72
432,72
433,72
434,73
435,74
436,74
437,9
438,9
439,9
440,1
441,10
442,10
443,10
444,10
445,2
446,2
447,2
448,2
449,108
450,108
451,108
452,108
453,108
454,108
455,108
456,108
457,108
458,108
459,108
460,108
461,108
462,108
463,108
464,108
465,108
466,108
467,108
468,108
469,108
470,108
471,108
472,108
473,108
474,108
475,108
476,108
477,108
478,108
479,108
480,108
481,108
482,108
483,108
484,108
485,108
486,108
487,108
488,109
489,110
490,108
491,108
492,108
493,108
494,108
495,108
496,108
497,108
498,109
499,110
500,45
501,42
502,43
503,43
504,44
505,44
506,44
507,51
508,51
509,51
510,52
511,52
512,52
513,52
514,52
515,52
516,52
517,52
518,66
519,67
520,68
521,87
522,87
523,87
524,88
525,88
526,88
527,88
528,88
529,88
530,45
531,45
532,46
533,47
534,25
535,26
536,57
537,57
538,57
539,58
540,58
541,58
542,58
543,58
544,58
545,59
546,59
547,59
548,18
549,18
550,18
551,19
552,19
553,19
554,19
555,19
556,19
557,19
558,19
559,19
560,19
561,78
562,78
563,78
564,78
565,78
566,78
567,91
568,91
569,91
570,91
571,91
572,91
573,91
574,91
575,91
576,92
577,92
578,92
579,80
580,66
581,67
582,68
583,87
584,87
585,88
586,88
587,88
588,88
589,88
590,88
591,88
592,129
593,130
594,130
595,130
596,130
597,130
598,130
599,130
600,130
601,130
602,131
603,131
604,131
605,131
606,131
607,131
608,52
609,52
610,52
611,52
612,52
613,52
614,52
615,52
616,52
617,53
618,53
619,132
620,132
621,132
622,132
623,133
624,133
625,133
626,133
627,133
628,133
629,133
630,134
631,63
632,64
633,65
634,69
635,69
636,69
637,70
638,71
639,71
640,111
641,111
642,112
643,112
644,112
645,113
646,113
647,113
648,113
649,113
650,99
651,99
652,99
653,100
654,100
655,33
656,33
657,34
658,34
659,34
660,34
661,34
662,35
663,35
664,35
665,42
666,42
667,43
668,44
669,21
670,21
671,30
672,30
673,30
674,31
675,31
676,22
677,31
678,23
679,84
680,84
681,85
682,86
683,102
684,102
685,102
686,102
687,103
688,103
689,103
690,103
691,103
692,104
693,104
694,66
695,24
696,25
697,26
698,75
699,75
700,76
701,76
702,77
703,102
704,102
705,103
706,103
707,103
708,103
709,104
710,104
711,104
712,48
713,48
714,48
715,49
716,49
717,49
718,49
719,50
720,50
721,50
722,102
723,102
724,102
725,103
726,103
727,103
728,103
729,104
730,104
731,104
732,104
733,57
734,58
735,58
736,59
737,59
738,59
739,127
740,127
741,79
742,79
743,79
744,79
745,80
746,80
747,80
748,69
749,69
750,69
751,70
752,70
753,71
754,71
755,71
756,111
757,111
758,111
759,112
760,112
761,112
762,112
763,113
764,113
765,66
766,67
767,68
768,60
769,60
770,61
771,62
772,62
773,62
774,48
775,48
776,49
777,49
778,49
779,49
780,50
781,50
782,50
783,111
784,111
785,112
786,44
787,66
788,24
789,67
790,68
791,68
792,42
793,43
794,43
795,44
796,44
797,67
